run_id,job_name,step_name,step_number,step_duration,conclusion
27111088259,typecheck,Cache pip,4,3.0,success
27111088259,typecheck,Instalar dependencias,5,28.0,success
27111088259,typecheck,Type check (mypy),6,4.0,success
27111088259,typecheck,Post Cache pip,10,1.0,success
27111088259,typecheck,Post Run actions/setup-python@v5,11,0.0,success
27111088259,typecheck,Post Run actions/checkout@v4,12,0.0,success
27111088259,typecheck,Complete job,13,0.0,success
27111088259,test,Set up job,1,1.0,success
27111088259,test,Run actions/checkout@v4,2,1.0,success
27111088259,test,Run actions/setup-python@v5,3,0.0,success
27111088259,test,Cache pip,4,3.0,success
27111088259,test,Instalar dependencias,5,28.0,success
27111088259,test,Testes (pytest + JUnit),6,3.0,success
27111088259,test,Resumir metricas de teste,7,0.0,success
27111088259,test,Upload do artefato com resultados,8,1.0,success
27111088259,test,Post Cache pip,14,1.0,success
27111088259,test,Post Run actions/setup-python@v5,15,0.0,success
27111088259,test,Post Run actions/checkout@v4,16,0.0,success
27111088259,test,Complete job,17,0.0,success
27111088259,lint,Set up job,1,0.0,success
27111088259,lint,Run actions/checkout@v4,2,1.0,success
27111088259,lint,Run actions/setup-python@v5,3,0.0,success
27111088259,lint,Cache pip,4,3.0,success
27111088259,lint,Instalar dependencias,5,23.0,success
27111088259,lint,Lint (ruff),6,0.0,success
27111088259,lint,Post Cache pip,10,0.0,success
27111088259,lint,Post Run actions/setup-python@v5,11,0.0,success
27111088259,lint,Post Run actions/checkout@v4,12,0.0,success
27111088259,lint,Complete job,13,0.0,success
27111088259,build,Set up job,1,1.0,success
27111088259,build,Run actions/checkout@v4,2,0.0,success
27111088259,build,Run actions/setup-python@v5,3,1.0,success
27111088259,build,Cache pip,4,1.0,success
27111088259,build,Instalar dependencias,5,26.0,success
27111088259,build,Build do pacote,6,4.0,success
27111088259,build,Upload do artefato de build,7,0.0,success
27111088259,build,Post Cache pip,12,0.0,success
27111088259,build,Post Run actions/setup-python@v5,13,1.0,success
27111088259,build,Post Run actions/checkout@v4,14,0.0,success
27111088259,build,Complete job,15,0.0,success
27111075820,typecheck,Set up job,1,1.0,success
27111075820,typecheck,Run actions/checkout@v4,2,1.0,success
27111075820,typecheck,Run actions/setup-python@v5,3,0.0,success
27111075820,typecheck,Cache pip,4,0.0,skipped
27111075820,typecheck,Instalar dependencias,5,29.0,success
27111075820,typecheck,Type check (mypy),6,4.0,success
27111075820,typecheck,Post Run actions/setup-python@v5,11,0.0,success
27111075820,typecheck,Post Run actions/checkout@v4,12,0.0,success
27111075820,typecheck,Complete job,13,0.0,success
27111075820,lint,Set up job,1,1.0,success
27111075820,lint,Run actions/checkout@v4,2,1.0,success
27111075820,lint,Run actions/setup-python@v5,3,0.0,success
27111075820,lint,Cache pip,4,0.0,skipped
27111075820,lint,Instalar dependencias,5,29.0,success
27111075820,lint,Lint (ruff),6,0.0,success
27111075820,lint,Post Run actions/setup-python@v5,11,1.0,success
27111075820,lint,Post Run actions/checkout@v4,12,0.0,success
27111075820,lint,Complete job,13,0.0,success
27111075820,test,Set up job,1,1.0,success
27111075820,test,Run actions/checkout@v4,2,0.0,success
27111075820,test,Run actions/setup-python@v5,3,0.0,success
27111075820,test,Cache pip,4,0.0,skipped
27111075820,test,Instalar dependencias,5,27.0,success
27111075820,test,Testes (pytest + JUnit),6,2.0,success
27111075820,test,Resumir metricas de teste,7,1.0,success
27111075820,test,Upload do artefato com resultados,8,0.0,success
27111075820,test,Post Run actions/setup-python@v5,15,0.0,success
27111075820,test,Post Run actions/checkout@v4,16,0.0,success
27111075820,test,Complete job,17,1.0,success
27111075820,build,Set up job,1,1.0,success
27111075820,build,Run actions/checkout@v4,2,1.0,success
27111075820,build,Run actions/setup-python@v5,3,0.0,success
27111075820,build,Cache pip,4,0.0,skipped
27111075820,build,Instalar dependencias,5,31.0,success
27111075820,build,Build do pacote,6,3.0,success
27111075820,build,Upload do artefato de build,7,1.0,success
27111075820,build,Post Run actions/setup-python@v5,13,0.0,success
27111075820,build,Post Run actions/checkout@v4,14,0.0,success
27111075820,build,Complete job,15,0.0,success
26890773247,lint,Set up job,1,1.0,success
26890773247,lint,Run actions/checkout@v4,2,0.0,success
26890773247,lint,Run actions/setup-python@v5,3,1.0,success
26890773247,lint,Cache pip,4,0.0,success
26890773247,lint,Instalar dependencias,5,28.0,success
26890773247,lint,Lint (ruff),6,0.0,success
26890773247,lint,Post Cache pip,10,3.0,success
26890773247,lint,Post Run actions/setup-python@v5,11,1.0,success
26890773247,lint,Post Run actions/checkout@v4,12,0.0,success
26890773247,lint,Complete job,13,0.0,success
26890773247,typecheck,Set up job,1,2.0,success
26890773247,typecheck,Run actions/checkout@v4,2,0.0,success
26890773247,typecheck,Run actions/setup-python@v5,3,1.0,success
26890773247,typecheck,Cache pip,4,0.0,success
26890773247,typecheck,Instalar dependencias,5,28.0,success
26890773247,typecheck,Type check (mypy),6,3.0,success
26890773247,typecheck,Post Cache pip,10,1.0,success
26890773247,typecheck,Post Run actions/setup-python@v5,11,0.0,success
26890773247,typecheck,Post Run actions/checkout@v4,12,0.0,success
26890773247,typecheck,Complete job,13,0.0,success
26890773247,test,Set up job,1,1.0,success
26890773247,test,Run actions/checkout@v4,2,1.0,success
26890773247,test,Run actions/setup-python@v5,3,0.0,success
26890773247,test,Cache pip,4,0.0,success
26890773247,test,Instalar dependencias,5,31.0,success
26890773247,test,Testes (pytest + JUnit),6,3.0,success
26890773247,test,Resumir metricas de teste,7,0.0,success
26890773247,test,Upload do artefato com resultados,8,1.0,success
26890773247,test,Post Cache pip,14,0.0,success
26890773247,test,Post Run actions/setup-python@v5,15,1.0,success
26890773247,test,Post Run actions/checkout@v4,16,0.0,success
26890773247,test,Complete job,17,0.0,success
26890773247,build,Set up job,1,1.0,success
26890773247,build,Run actions/checkout@v4,2,1.0,success
26890773247,build,Run actions/setup-python@v5,3,0.0,success
26890773247,build,Cache pip,4,1.0,success
26890773247,build,Instalar dependencias,5,25.0,success
26890773247,build,Build do pacote,6,4.0,success
26890773247,build,Upload do artefato de build,7,0.0,success
26890773247,build,Post Cache pip,12,1.0,success
26890773247,build,Post Run actions/setup-python@v5,13,0.0,success
26890773247,build,Post Run actions/checkout@v4,14,0.0,success
26890773247,build,Complete job,15,0.0,success
